,type_name,time,temp,wet,Ax,Ay,Az,Mx,My,Mz,Gx,Gy,Gz,lat,lon,batt_v
396,TEMP+IMUx3,465.0,17.28125,1.0,0.074951171875,1.076904296875,-0.069091796875,-0.15,-0.15,-0.15,-21.6827392578125,5.06591796875,-13.08441162109375,,,
398,TEMP+IMUx3,466.0,17.296875,1.0,0.0576171875,0.916015625,-0.03271484375,-0.15,-0.15,-0.15,-4.669189453125,-6.44683837890625,5.9967041015625,,,3.912
399,TEMP+IMUx3,467.0,17.3046875,1.0,0.070556640625,1.01416015625,-0.12060546875,-0.15,-0.15,-0.15,2.46429443359375,-2.17437744140625,3.47900390625,,,3.912
400,TEMP+IMUx3,468.0,17.34375,1.0,0.071533203125,1.027099609375,-0.038330078125,-0.15,-0.15,-0.15,14.34326171875,5.51605224609375,1.800537109375,,,3.912
401,TEMP+IMUx3,469.0,17.296875,1.0,0.08203125,1.143798828125,-0.03759765625,-0.15,-0.15,-0.15,12.73345947265625,2.63214111328125,-5.80596923828125,,,3.912
402,TEMP+IMUx3,470.0,17.3359375,1.0,0.03515625,0.87109375,-0.063232421875,20.55,39.9,-15.45,-11.962890625,-7.75909423828125,1.9378662109375,,,3.912
403,TEMP+IMUx3,471.0,17.3125,1.0,0.11083984375,1.06787109375,-0.01220703125,-0.15,-0.15,-0.15,-1.068115234375,0.34332275390625,-11.8560791015625,,,3.912
404,TEMP+IMUx3,472.0,17.3671875,1.0,0.054443359375,0.9990234375,-0.056884765625,-0.15,-0.15,-0.15,-17.99774169921875,-4.119873046875,2.75421142578125,,,3.912
405,TEMP+IMUx3,473.0,17.3125,1.0,0.064697265625,1.0009765625,0.032958984375,-0.15,-0.15,-0.15,-1.068115234375,10.88714599609375,-0.93841552734375,,,3.912
406,TEMP+IMUx3,474.0,17.3671875,1.0,0.0810546875,1.01416015625,0.269287109375,-0.15,-0.15,-0.15,28.961181640625,-1.03759765625,8.3465576171875,,,3.912
407,TEMP+IMUx3,475.0,17.3046875,1.0,0.0576171875,0.92724609375,0.114501953125,23.849999999999998,36.449999999999996,-8.7,21.75140380859375,3.60870361328125,-0.93841552734375,,,3.912
409,TEMP+IMUx3,476.0,17.296875,1.0,0.027099609375,0.93603515625,-0.086669921875,21.75,40.65,-19.65,7.91168212890625,1.93023681640625,-0.335693359375,,,3.912
410,TEMP+IMUx3,477.0,17.28125,1.0,0.084716796875,1.122802734375,-0.119384765625,-0.15,-0.15,-0.15,-3.4027099609375,5.74493408203125,-15.167236328125,,,3.912
411,TEMP+IMUx3,478.0,17.3203125,1.0,0.02978515625,0.92138671875,-0.13232421875,-0.15,-0.15,-0.15,-13.5955810546875,0.93841552734375,11.13128662109375,,,3.912
412,TEMP+IMUx3,479.0,17.3359375,1.0,0.07763671875,1.0947265625,-0.161376953125,-0.15,-0.15,-0.15,-3.4332275390625,3.4332275390625,-10.76507568359375,,,3.912
413,TEMP+IMUx3,480.0,17.3203125,1.0,0.044189453125,0.949951171875,-0.09765625,-0.15,-0.15,-0.15,8.84246826171875,0.274658203125,7.60650634765625,,,3.912
368,TEMP+IMUx3,481.0,17.328125,1.0,0.04833984375,0.987060546875,-0.006591796875,-0.15,-0.15,-0.15,6.1798095703125,9.84954833984375,-2.35748291015625,,,
369,TEMP+IMUx3,482.0,17.359375,1.0,0.06689453125,0.979736328125,-0.091796875,-0.15,-0.15,-0.15,-6.04248046875,-6.2713623046875,-11.00921630859375,,,
370,TEMP+IMUx3,483.0,17.28125,1.0,0.05517578125,1.159912109375,-0.071533203125,21.3,39.449999999999996,-16.5,-6.50787353515625,2.9449462890625,0.1373291015625,,,
371,TEMP+IMUx3,484.0,17.3046875,1.0,0.05615234375,0.876953125,-0.022216796875,-0.15,-0.15,-0.15,-23.62823486328125,-0.4730224609375,2.8839111328125,,,
372,TEMP+IMUx3,485.0,17.3046875,1.0,0.0556640625,0.9892578125,0.000244140625,21.3,37.949999999999996,-11.85,-28.1524658203125,-8.0108642578125,-8.3770751953125,,,
374,TEMP+IMUx3,486.0,17.34375,1.0,0.060302734375,1.0185546875,0.09033203125,-0.15,-0.15,-0.15,20.34759521484375,-4.14276123046875,-7.17926025390625,,,3.912
375,TEMP+IMUx3,487.0,17.34375,1.0,0.0869140625,1.06884765625,-0.02001953125,-0.15,-0.15,-0.15,1.89971923828125,-3.66973876953125,-13.43536376953125,,,3.912
376,TEMP+IMUx3,488.0,17.3359375,1.0,0.04541015625,1.0478515625,0.084716796875,-0.15,-0.15,-0.15,-13.214111328125,-7.0037841796875,14.7247314453125,,,3.912
