time (UTC),pressure (dbar),pressure_flagPrimary,temperature (celsius),temperature_flagPrimary,chlorophyll (ug/L),chlorophyll_flagPrimary,salinity (1e-3),salinity_flagPrimary
2021-04-30T23:38:18Z,3.403,1,17.8634,1,5.12044,1,33.5525,1
2021-04-30T23:42:18Z,3.248,1,17.8587,1,5.54884,1,33.5499,1
2021-04-30T23:46:18Z,3.223,1,17.8953,1,5.6794,1,33.5548,1
2021-04-30T23:50:18Z,3.323,1,17.8886,1,6.09012,1,33.5552,1
2021-04-30T23:54:18Z,3.267,1,17.8593,1,5.75692,4,33.5549,1
2021-04-30T23:58:18Z,3.317,1,17.6232,1,7.45692,4,33.5558,1
2021-05-01T00:02:18Z,3.289,1,17.7989,1,5.46316,3,33.5507,1
2021-05-01T00:06:18Z,3.245,1,17.8323,1,5.44684,1,33.5551,1
2021-05-01T00:10:18Z,3.257,1,17.8586,1,6.11188,1,33.5554,1
2021-05-01T00:14:18Z,3.221,1,17.8422,1,6.0738,3,33.5562,1
2021-05-01T00:18:18Z,3.265,1,17.6895,1,7.75748,1,33.5502,1
2021-05-01T00:22:18Z,3.239,1,17.7211,1,8.04036,1,33.5551,1
2021-05-01T00:26:18Z,3.234,1,17.6326,1,8.7394,3,33.5565,1
2021-05-01T00:30:18Z,3.268,1,17.9141,1,7.59428,1,33.5548,1
2021-05-01T00:34:18Z,3.196,1,17.9622,1,6.99724,1,33.5563,1
2021-05-01T00:38:18Z,3.143,1,18.0033,1,7.29916,1,33.5553,1
2021-05-01T00:42:18Z,3.308,1,17.9036,1,8.549,1,33.5565,1
2021-05-01T00:46:18Z,3.289,1,17.8633,1,9.331,1,33.5553,1
2021-05-01T00:50:18Z,3.274,1,17.8413,1,9.52548,1,33.5537,1
2021-05-01T00:54:18Z,3.288,1,17.8397,1,8.5898,1,33.5569,1
2021-05-01T00:58:18Z,3.248,1,17.7993,1,9.03588,1,33.5617,1
2021-05-01T01:02:18Z,3.247,1,17.7738,1,8.83324,1,33.5518,1
2021-05-01T01:06:18Z,3.246,1,17.6214,1,8.5558,1,33.5539,1
2021-05-01T01:10:18Z,3.276,1,17.5432,1,8.60748,1,33.5644,1
2021-05-01T01:14:18Z,3.181,1,17.7274,1,8.74756,1,33.5605,1
2021-05-01T01:18:18Z,3.258,1,17.5041,1,8.6238,1,33.5499,1
2021-05-01T01:22:18Z,3.325,1,17.4391,1,9.74852,4,33.5566,1
2021-05-01T01:26:18Z,3.296,1,17.3901,1,8.81828,1,33.547,1
2021-05-01T01:30:18Z,3.389,1,16.8403,1,7.461,1,33.5577,1
2021-05-01T01:34:18Z,3.253,1,17.081,1,7.47732,1,33.5265,1
2021-05-01T01:38:18Z,3.358,1,17.1457,1,7.4746,1,33.5639,1
2021-05-01T01:42:18Z,3.398,1,17.1375,1,7.72348,1,33.5435,1
2021-05-01T01:46:18Z,3.318,1,16.904,1,7.49636,1,33.5382,1
2021-05-01T01:50:18Z,3.27,1,17.2122,1,8.02948,1,33.57,1
2021-05-01T01:54:18Z,3.313,1,16.9189,1,7.4202,1,33.5592,1
2021-05-01T01:58:18Z,3.367,1,16.5999,1,6.7334,1,33.5586,1
2021-05-01T02:02:18Z,3.386,1,16.4944,1,6.91156,1,33.5414,1
2021-05-01T02:06:18Z,3.361,1,16.8582,1,7.44196,1,33.5685,1
2021-05-01T02:10:18Z,3.428,1,16.6931,1,6.84084,1,33.5533,1
2021-05-01T02:14:18Z,3.387,1,16.5829,1,6.83404,1,33.5542,1
2021-05-01T02:18:18Z,3.361,1,16.8199,1,6.92108,1,33.5535,1
2021-05-01T02:22:18Z,3.303,1,16.5441,1,6.45732,1,33.5635,1
2021-05-01T02:26:18Z,3.34,1,16.3474,1,6.46956,1,33.5571,1
2021-05-01T02:30:18Z,3.392,1,16.2,1,6.91292,1,33.5608,1
2021-05-01T02:34:18Z,3.437,1,16.0905,1,6.80412,1,33.5567,1
2021-05-01T02:38:18Z,3.463,1,16.03,1,6.63412,1,33.5604,1
2021-05-01T02:42:18Z,3.447,1,16.0225,1,6.63276,1,33.5617,1
2021-05-01T02:46:18Z,3.46,1,15.4786,1,5.97996,1,33.5437,1
2021-05-01T02:50:18Z,3.614,1,15.2648,1,5.6998,1,33.5559,1
2021-05-01T02:54:18Z,3.55,1,15.1884,1,5.7542,1,33.5651,1
2021-05-01T02:58:18Z,3.506,1,15.1772,1,5.32036,1,33.5566,1
2021-05-01T03:02:18Z,3.509,1,14.886,1,4.51388,1,33.5759,1
2021-05-01T03:06:18Z,3.581,1,14.6698,1,4.38604,1,33.5637,1
2021-05-01T03:10:18Z,3.515,1,14.425,1,4.29492,1,33.5698,1
2021-05-01T03:14:18Z,3.666,1,14.5367,1,5.19116,1,33.5646,1
2021-05-01T03:18:18Z,3.595,1,14.4282,1,4.78452,1,33.5666,1
2021-05-01T03:22:18Z,3.463,1,14.6234,1,5.931,1,33.5615,1
2021-05-01T03:26:18Z,3.554,1,14.6031,1,6.61508,1,33.5615,1
2021-05-01T03:30:18Z,3.572,1,14.4649,1,6.20708,1,33.5588,1
2021-05-01T03:34:18Z,3.684,1,14.6944,1,6.99044,4,33.5649,1
2021-05-01T03:38:18Z,3.659,1,14.1977,1,5.26596,3,33.5725,1
2021-05-01T03:42:18Z,3.76,1,14.2497,1,5.28228,1,33.5568,1
2021-05-01T03:46:18Z,3.733,1,14.2018,1,5.35028,1,33.5674,1
2021-05-01T03:50:18Z,3.721,1,13.8531,1,4.71244,1,33.5732,1
2021-05-01T03:54:18Z,3.644,1,13.8725,1,4.5302,1,33.5813,1
2021-05-01T03:58:18Z,3.801,1,13.9838,1,5.00076,1,33.5704,1
2021-05-01T04:02:18Z,3.732,1,14.0833,1,5.29316,1,33.5529,1
2021-05-01T04:06:18Z,3.806,1,14.3238,1,5.69572,1,33.569,1
2021-05-01T04:10:18Z,3.76,1,13.959,1,5.11772,1,33.5703,1
2021-05-01T04:14:18Z,3.847,1,13.8239,1,4.77772,4,33.584,1
2021-05-01T04:18:18Z,3.849,1,14.371,1,6.51172,4,33.5413,1
2021-05-01T04:22:18Z,3.799,1,14.0959,1,5.44956,1,33.5745,1
2021-05-01T04:26:18Z,3.918,1,14.2629,1,5.70524,1,33.5631,1
2021-05-01T04:30:18Z,4.004,1,13.9275,1,4.71924,1,33.5602,1
2021-05-01T04:34:18Z,3.883,1,13.7516,1,4.06236,1,33.5538,1
2021-05-01T04:38:18Z,3.997,1,13.5,1,3.2654,3,33.5753,1
2021-05-01T04:42:18Z,3.919,1,14.0255,1,4.21468,1,33.5657,1
2021-05-01T04:46:18Z,3.991,1,13.9629,1,4.02836,1,33.5792,1
2021-05-01T04:50:18Z,4.053,1,13.9763,1,4.06236,1,33.5649,1
2021-05-01T04:54:18Z,4.044,1,14.0447,1,4.13716,1,33.55,1
2021-05-01T04:58:18Z,4.034,1,13.9286,1,3.71964,1,33.5738,1
2021-05-01T05:02:18Z,4.025,1,14.0554,1,3.84476,1,33.5587,1
2021-05-01T05:06:18Z,4.095,1,13.7661,1,3.31436,1,33.5669,1
2021-05-01T05:10:18Z,4.009,1,13.6008,1,3.0614,1,33.5726,1
2021-05-01T05:14:18Z,4.03,1,13.653,1,3.211,1,33.571,1
2021-05-01T05:18:18Z,4.127,1,13.5121,1,3.01652,1,33.5715,1
2021-05-01T05:22:18Z,4.105,1,13.4895,1,2.99068,1,33.5726,1
2021-05-01T05:26:18Z,4.16,1,13.4524,1,2.93764,1,33.5732,1
2021-05-01T05:30:18Z,4.179,1,13.4426,1,2.9594,1,33.5698,1
2021-05-01T05:34:18Z,4.097,1,13.4446,1,3.05868,1,33.5695,1
2021-05-01T05:38:18Z,4.178,1,13.5167,1,3.3742,1,33.564,1
2021-05-01T05:42:18Z,4.243,1,13.5081,1,3.34292,1,33.5635,1
2021-05-01T05:46:18Z,4.157,1,13.5712,1,3.517,1,33.5631,1
2021-05-01T05:50:18Z,4.167,1,13.6169,1,3.64756,1,33.5611,1
2021-05-01T05:54:18Z,4.149,1,13.5644,1,3.4014,1,33.5613,1
2021-05-01T05:58:18Z,4.19,1,13.3571,1,2.97572,1,33.5731,1
2021-05-01T06:02:18Z,4.232,1,13.167,1,2.6738,1,33.5755,1
2021-05-01T06:06:18Z,4.191,1,13.224,1,2.81116,1,33.57,1
2021-05-01T06:10:18Z,4.197,1,13.1445,1,2.75676,1,33.57,1
2021-05-01T06:14:18Z,4.326,1,12.7117,1,2.37324,3,33.5801,1
2021-05-01T06:18:18Z,4.241,1,13.847,1,3.78764,3,33.565,1
2021-05-01T06:22:18Z,4.294,1,13.7503,1,3.47756,1,33.5815,1
2021-05-01T06:26:18Z,4.233,1,14.1652,1,3.81756,1,33.5611,1
2021-05-01T06:30:18Z,4.309,1,14.3262,1,4.06508,1,33.5515,1
2021-05-01T06:34:18Z,4.373,1,14.2744,1,3.8978,1,33.5353,1
2021-05-01T06:38:18Z,4.367,1,14.4453,1,4.1562,1,33.5593,1
2021-05-01T06:42:18Z,4.442,1,14.4582,1,4.17252,1,33.5554,1
2021-05-01T06:46:18Z,4.317,1,15.0513,1,5.04428,1,33.5695,1
2021-05-01T06:50:18Z,4.292,1,14.9774,1,4.87292,1,33.5746,1
2021-05-01T06:54:18Z,4.141,1,15.1896,1,5.15988,1,33.5618,1
2021-05-01T06:58:18Z,4.27,1,15.1815,1,5.59372,1,33.5761,1
2021-05-01T07:02:18Z,4.266,1,15.0352,1,5.5094,1,33.5699,1
2021-05-01T07:06:18Z,4.311,1,15.1525,1,5.79092,1,33.558,1
2021-05-01T07:10:18Z,4.295,1,15.1508,1,5.64404,1,33.5643,1
2021-05-01T07:14:18Z,4.273,1,15.2626,1,6.08196,1,33.5625,1
2021-05-01T07:18:18Z,4.331,1,15.3043,1,6.0058,1,33.5575,1
2021-05-01T07:22:18Z,4.174,1,15.2492,1,5.62092,1,33.557,1
2021-05-01T07:26:18Z,4.333,1,15.1903,1,5.78276,1,33.5567,1
2021-05-01T07:30:18Z,4.368,1,15.2057,1,5.87252,1,33.5639,1
2021-05-01T07:34:18Z,4.367,1,15.2339,1,5.74468,1,33.5581,1
2021-05-01T07:38:18Z,4.183,1,15.0179,1,5.17484,1,33.5602,1
2021-05-01T07:42:18Z,4.304,1,15.1005,1,5.05244,1,33.56,1
2021-05-01T07:46:18Z,4.335,1,15.2196,1,4.98036,1,33.56,1
2021-05-01T07:50:18Z,4.238,1,15.1725,1,5.95412,4,33.5619,1
2021-05-01T07:54:18Z,4.223,1,15.9456,1,4.71652,1,33.5526,1
2021-05-01T07:58:18Z,4.2,1,16.5212,1,4.35204,1,33.5609,1
2021-05-01T08:02:18Z,4.125,1,16.6622,1,5.09052,1,33.5627,1
2021-05-01T08:06:18Z,4.215,1,16.6813,1,5.45908,1,33.5567,1
2021-05-01T08:10:18Z,4.224,1,16.9073,1,4.28676,3,33.5651,1
2021-05-01T08:14:18Z,4.278,1,17.0796,1,4.9994,1,33.5524,1
2021-05-01T08:18:18Z,4.236,1,17.1686,1,4.67844,1,33.5557,1
2021-05-01T08:22:18Z,4.252,1,17.125,1,4.82804,1,33.559,1
2021-05-01T08:26:18Z,4.096,1,17.1046,1,5.08916,1,33.5556,1
2021-05-01T08:30:18Z,4.204,1,17.0925,1,5.50668,1,33.5541,1
2021-05-01T08:34:18Z,4.284,1,16.9384,1,5.70116,1,33.5539,1
2021-05-01T08:38:18Z,4.119,1,16.8643,1,6.19348,1,33.5573,1
2021-05-01T08:42:18Z,4.173,1,16.7391,1,6.85308,1,33.5578,1
2021-05-01T08:46:18Z,4.126,1,16.7741,1,6.0126,1,33.5555,1
2021-05-01T08:50:18Z,4.084,1,17.0625,1,5.25644,1,33.5555,1
2021-05-01T08:54:18Z,3.95,1,16.9435,1,5.43052,1,33.5591,1
2021-05-01T08:58:18Z,3.907,1,16.9083,1,5.51892,1,33.5472,1
2021-05-01T09:02:18Z,4.099,1,17.1276,1,5.0606,1,33.5562,1
2021-05-01T09:06:18Z,4.082,1,17.0585,1,5.2374,1,33.5557,1
2021-05-01T09:10:18Z,3.996,1,16.9796,1,5.17756,1,33.5563,1
2021-05-01T09:14:18Z,4.043,1,17.0188,1,5.10412,1,33.5552,1
2021-05-01T09:18:18Z,3.871,1,16.9869,1,4.93276,1,33.5604,1
2021-05-01T09:22:18Z,3.827,1,17.2621,1,4.4146,1,33.556,1
2021-05-01T09:26:18Z,4.022,1,17.1189,1,4.69884,1,33.5561,1
2021-05-01T09:30:18Z,3.968,1,17.0598,1,4.59956,1,33.5575,1
2021-05-01T09:34:18Z,3.902,1,16.8364,1,4.02428,1,33.56,1
2021-05-01T09:38:18Z,3.931,1,16.6031,1,4.08548,1,33.558,1
2021-05-01T09:42:18Z,3.757,1,16.7638,1,3.7482,1,33.5606,1
2021-05-01T09:46:18Z,3.815,1,17.0871,1,3.34428,1,33.5562,1
2021-05-01T09:50:18Z,3.726,1,17.2368,1,3.41908,1,33.5552,1
2021-05-01T09:54:18Z,3.676,1,17.4262,1,3.26404,1,33.5544,1
2021-05-01T09:58:18Z,3.754,1,17.4614,1,3.1974,1,33.557,1
2021-05-01T10:02:18Z,3.645,1,17.4421,1,3.23956,1,33.5583,1
2021-05-01T10:06:18Z,3.617,1,17.4327,1,3.2042,1,33.5579,1
2021-05-01T10:10:18Z,3.502,1,17.2541,1,3.54284,1,33.5597,1
2021-05-01T10:14:18Z,3.686,1,17.2681,1,3.51564,1,33.5533,1
2021-05-01T10:18:18Z,3.6,1,17.2314,1,3.57412,1,33.5559,1
2021-05-01T10:22:18Z,3.659,1,17.2371,1,3.54148,1,33.5562,1
2021-05-01T10:26:18Z,3.528,1,17.2587,1,3.56324,1,33.5585,1
2021-05-01T10:30:18Z,3.511,1,17.1771,1,3.56052,1,33.5585,1
2021-05-01T10:34:18Z,3.453,1,17.2562,1,3.85428,1,33.5565,1
2021-05-01T10:38:18Z,3.508,1,17.2158,1,3.66252,1,33.5548,1
2021-05-01T10:42:18Z,3.49,1,17.1381,1,3.66932,1,33.5526,1
2021-05-01T10:46:18Z,3.315,1,17.2059,1,3.81212,1,33.5589,1
2021-05-01T10:50:18Z,3.31,1,17.227,1,4.03652,1,33.5574,1
2021-05-01T10:54:18Z,3.261,1,17.2345,1,3.93452,1,33.5575,1
2021-05-01T10:58:18Z,3.386,1,17.2208,1,4.04468,1,33.5565,1
2021-05-01T11:02:18Z,3.335,1,17.27,1,3.9386,1,33.5563,1
2021-05-01T11:06:18Z,3.268,1,17.2262,1,4.03108,1,33.5568,1
2021-05-01T11:10:18Z,3.216,1,17.2557,1,4.06236,1,33.5554,1
2021-05-01T11:14:18Z,3.283,1,17.2508,1,4.09228,1,33.5562,1
2021-05-01T11:18:18Z,3.07,1,17.2762,1,4.13172,1,33.5577,1
2021-05-01T11:22:18Z,3.219,1,17.3515,1,3.83252,1,33.5581,1
2021-05-01T11:26:18Z,3.204,1,17.3422,1,3.91956,1,33.557,1
2021-05-01T11:30:18Z,3.061,1,17.3828,1,3.83796,1,33.5584,1
2021-05-01T11:34:18Z,2.872,1,17.3423,1,4.19564,1,33.557,1
2021-05-01T11:38:18Z,2.947,1,17.2835,1,4.28404,1,33.5563,1
2021-05-01T11:42:18Z,3.098,1,17.2779,1,4.25956,1,33.5552,1
2021-05-01T11:46:18Z,3.034,1,17.2655,1,4.52748,1,33.5552,1
2021-05-01T11:50:18Z,3.09,1,17.2634,1,4.33436,1,33.5545,1
2021-05-01T11:54:18Z,2.948,1,17.2908,1,4.28268,1,33.5553,1
2021-05-01T11:58:18Z,3.029,1,17.2531,1,4.5642,1,33.5535,1
2021-05-01T12:02:18Z,2.937,1,17.3706,1,4.15348,1,33.5552,1
2021-05-01T12:06:18Z,2.962,1,17.2642,1,4.49892,1,33.5545,1
2021-05-01T12:10:18Z,2.91,1,17.228,1,4.16436,1,33.5537,1
2021-05-01T12:14:18Z,2.657,1,17.2158,1,3.90732,1,33.5563,1
2021-05-01T12:18:18Z,2.792,1,17.203,1,3.87604,1,33.5006,1
2021-05-01T12:22:18Z,2.772,1,17.208,1,4.04196,1,33.4553,1
2021-05-01T12:26:18Z,2.807,1,17.2329,1,3.96308,1,33.5091,1
2021-05-01T12:30:18Z,2.696,1,17.192,1,3.94132,1,33.5286,1
2021-05-01T12:34:18Z,2.7,1,17.1407,1,3.9658,1,33.5388,1
2021-05-01T12:38:18Z,2.719,1,17.1507,1,3.81348,1,33.5557,1
2021-05-01T12:42:18Z,2.558,1,17.1015,1,3.54284,1,33.5546,1
2021-05-01T12:46:18Z,2.752,1,17.093,1,3.46396,1,33.5559,1
2021-05-01T12:50:18Z,2.66,1,17.0722,1,3.517,1,33.5545,1
2021-05-01T12:54:18Z,2.635,1,17.0897,1,3.7346,1,33.5547,1
2021-05-01T12:58:18Z,2.624,1,17.1018,1,4.00252,1,33.5556,1
2021-05-01T13:02:18Z,2.683,1,17.1154,1,4.129,1,33.5542,1
2021-05-01T13:06:18Z,2.557,1,17.0865,1,3.9454,1,33.555,1
2021-05-01T13:10:18Z,2.388,1,16.8967,1,3.619,1,33.552,1
2021-05-01T13:14:18Z,2.405,1,16.9654,1,3.789,1,33.5501,1
2021-05-01T13:18:18Z,2.51,1,16.9651,1,3.90324,1,33.555,1
2021-05-01T13:22:18Z,2.534,1,17.0747,1,4.26364,1,33.554,1
2021-05-01T13:26:18Z,2.37,1,17.0733,1,4.17116,1,33.5533,1
2021-05-01T13:30:18Z,2.503,1,16.9871,1,4.0338,1,33.5501,1
2021-05-01T13:34:18Z,2.357,1,16.8408,1,3.83252,1,33.5546,1
2021-05-01T13:38:18Z,2.473,1,16.8727,1,4.061,1,33.4044,1
2021-05-01T13:42:18Z,2.403,1,16.6795,1,4.01748,1,33.4126,1
2021-05-01T13:46:18Z,2.476,1,16.6967,1,4.2582,1,33.2943,1
2021-05-01T13:50:18Z,2.342,1,16.334,1,4.48396,1,33.3455,1
2021-05-01T13:54:18Z,2.438,1,16.0273,1,5.96772,4,33.3608,1
2021-05-01T13:58:18Z,2.395,1,15.9727,1,4.92188,1,33.3689,1
2021-05-01T14:02:18Z,2.461,1,15.8185,1,4.70292,1,33.3651,1
2021-05-01T14:06:18Z,2.349,1,15.9234,1,4.37924,1,33.3605,1
2021-05-01T14:10:18Z,2.327,1,15.9525,1,4.59412,1,33.3597,1
2021-05-01T14:14:18Z,2.353,1,16.0463,1,4.62676,1,33.3371,1
2021-05-01T14:18:18Z,2.3,1,16.3125,1,4.71924,1,33.3314,1
2021-05-01T14:22:18Z,2.257,1,16.1767,1,4.639,1,33.3362,1
2021-05-01T14:26:18Z,2.352,1,16.3699,1,4.42004,1,33.3321,1
2021-05-01T14:30:18Z,2.44,1,16.4386,1,4.503,1,33.3413,1
2021-05-01T14:34:18Z,2.262,1,16.4124,1,4.45268,1,33.2748,1
2021-05-01T14:38:18Z,2.29,1,16.4619,1,4.435,1,33.3489,1
2021-05-01T14:42:18Z,2.326,1,16.45,1,4.53972,1,33.297,1
2021-05-01T14:46:18Z,2.366,1,16.5276,1,4.53972,1,33.3443,1
2021-05-01T14:50:18Z,2.349,1,16.555,1,4.53428,1,33.2541,1
2021-05-01T14:54:18Z,2.375,1,16.6631,1,4.56692,1,33.2949,1
2021-05-01T14:58:18Z,2.302,1,16.6414,1,4.51116,1,33.0055,1
2021-05-01T15:02:18Z,2.424,1,16.6945,1,4.76004,1,33.1315,1
2021-05-01T15:06:18Z,2.356,1,16.6652,1,4.5642,1,33.1323,1
2021-05-01T15:10:18Z,2.317,1,16.651,1,4.53836,1,33.1233,1
2021-05-01T15:14:18Z,2.433,1,16.6771,1,4.775,1,33.1263,1
2021-05-01T15:18:18Z,2.493,1,16.6705,1,4.49076,1,33.1196,1
2021-05-01T15:22:18Z,2.368,1,16.6924,1,4.24868,1,33.1366,1
2021-05-01T15:26:18Z,2.358,1,16.7,1,4.64172,1,33.1663,1
2021-05-01T15:30:18Z,2.41,1,16.7172,1,4.1698,1,33.1922,1
2021-05-01T15:34:18Z,2.308,1,16.7764,1,4.19156,1,33.2398,1
2021-05-01T15:38:18Z,2.389,1,16.7698,1,4.46084,1,33.5004,1
2021-05-01T15:42:18Z,2.43,1,16.8856,1,3.92228,4,33.5496,1
2021-05-01T15:46:18Z,2.436,1,16.878,1,5.64132,4,33.5431,1
2021-05-01T15:50:18Z,2.438,1,16.9036,1,4.3126,1,33.5597,1
2021-05-01T15:54:18Z,2.353,1,16.9211,1,3.94812,1,33.5599,1
2021-05-01T15:58:18Z,2.524,1,16.9339,1,4.163,1,33.5516,1
2021-05-01T16:02:18Z,2.382,1,16.9233,1,4.19564,1,33.5104,1
2021-05-01T16:06:18Z,2.425,1,16.9945,1,3.54012,3,33.5429,1
2021-05-01T16:10:18Z,2.408,1,16.9765,1,4.64716,1,33.5438,1
2021-05-01T16:14:18Z,2.438,1,16.9339,1,4.2786,1,33.5574,1
2021-05-01T16:18:18Z,2.433,1,16.955,1,4.061,1,33.5561,1
2021-05-01T16:22:18Z,2.477,1,16.9622,1,4.2378,1,33.5588,1
2021-05-01T16:26:18Z,2.56,1,16.9739,1,4.15484,1,33.5583,1
2021-05-01T16:30:18Z,2.396,1,16.9867,1,4.1562,1,33.5577,1
2021-05-01T16:34:18Z,2.464,1,16.9786,1,4.28812,1,33.5592,1
2021-05-01T16:38:18Z,2.603,1,16.9953,1,4.23508,1,33.5584,1
2021-05-01T16:42:18Z,2.552,1,17.0258,1,3.86788,1,33.5589,1
2021-05-01T16:46:18Z,2.546,1,17.1873,1,3.55236,1,33.5611,1
2021-05-01T16:50:18Z,2.549,1,17.2024,1,3.39596,1,33.554,1
2021-05-01T16:54:18Z,2.586,1,17.2475,1,3.25316,1,33.5531,1
2021-05-01T16:58:18Z,2.442,1,17.3622,1,3.03964,1,33.5539,1
2021-05-01T17:02:18Z,2.611,1,17.2741,1,3.28444,1,33.5524,1
2021-05-01T17:06:18Z,2.585,1,17.1833,1,3.73732,1,33.5555,1
2021-05-01T17:10:18Z,2.567,1,16.9797,1,3.96852,1,33.5568,1
2021-05-01T17:14:18Z,2.705,1,16.9848,1,3.99572,1,33.5599,1
2021-05-01T17:18:18Z,2.49,1,17.0631,1,4.01612,1,33.5525,1
2021-05-01T17:22:18Z,2.757,1,17.0885,1,3.9114,1,33.556,1
2021-05-01T17:26:18Z,2.75,1,17.0562,1,3.9522,1,33.5557,1
2021-05-01T17:30:18Z,2.81,1,16.8198,1,3.9386,1,33.5596,1
2021-05-01T17:34:18Z,2.913,1,16.4309,1,3.8842,1,33.5587,1
2021-05-01T17:38:18Z,2.754,1,16.5797,1,3.8638,1,33.5506,1
2021-05-01T17:42:18Z,2.707,1,16.2596,1,3.82436,1,33.5892,1
2021-05-01T17:46:18Z,2.866,1,16.0908,1,3.94948,1,33.5541,1
2021-05-01T17:50:18Z,2.704,1,16.0723,1,3.85972,1,33.5543,1
2021-05-01T17:54:18Z,3.007,1,15.2538,1,3.72916,1,33.5695,1
2021-05-01T17:58:18Z,2.933,1,15.4176,1,3.42996,1,33.516,1
2021-05-01T18:02:18Z,2.763,1,15.1866,1,3.11172,1,33.5646,1
2021-05-01T18:06:18Z,2.932,1,15.271,1,3.02604,1,33.5565,1
2021-05-01T18:10:18Z,2.915,1,15.1292,1,2.98932,1,33.5928,1
2021-05-01T18:14:18Z,2.969,1,15.0464,1,3.22188,1,33.516,1
2021-05-01T18:18:18Z,3.123,1,15.5124,1,2.91044,1,33.5796,1
2021-05-01T18:22:18Z,2.969,1,15.5382,1,2.9526,1,33.4776,1
2021-05-01T18:26:18Z,3.163,1,15.1748,1,2.94172,1,33.5611,1
2021-05-01T18:30:18Z,2.912,1,16.0242,1,3.109,1,33.5715,1
2021-05-01T18:34:18Z,3.05,1,15.0013,1,3.38916,1,33.5578,1
2021-05-01T18:38:18Z,3.099,1,16.0358,1,3.1022,1,33.5449,1
2021-05-01T18:42:18Z,2.991,1,14.3259,1,2.72276,1,33.5628,1
2021-05-01T18:46:18Z,3.049,1,14.5085,1,2.71732,1,33.6139,1
2021-05-01T18:50:18Z,3.172,1,15.0556,1,2.9662,1,33.5615,1
2021-05-01T18:54:18Z,2.903,1,14.6358,1,2.96892,1,33.5703,1
2021-05-01T18:58:18Z,3.16,1,14.9857,1,2.92676,1,33.5355,1
2021-05-01T19:02:18Z,3.246,1,14.0316,1,2.84924,1,33.5271,1
2021-05-01T19:06:18Z,3.204,1,14.1497,1,2.81116,1,33.6133,1
2021-05-01T19:10:18Z,3.251,1,14.411,1,2.8846,1,33.6277,1
2021-05-01T19:14:18Z,3.243,1,14.2705,1,2.43716,1,33.5824,1
2021-05-01T19:18:18Z,3.335,1,13.9196,1,2.1094,1,33.5498,1
2021-05-01T19:22:18Z,3.384,1,14.1394,1,2.12708,1,33.5288,1
2021-05-01T19:26:18Z,3.171,1,13.1714,1,1.94484,1,33.587,1
2021-05-01T19:30:18Z,3.339,1,13.2684,1,2.02508,1,33.5528,1
2021-05-01T19:34:18Z,3.302,1,13.3886,1,2.21548,1,33.5676,1
2021-05-01T19:38:18Z,3.272,1,13.1942,1,2.42492,1,33.5747,1
2021-05-01T19:42:18Z,3.368,1,13.2516,1,2.52964,1,33.5486,1
2021-05-01T19:46:18Z,3.391,1,13.1738,1,2.31068,1,33.5862,1
2021-05-01T19:50:18Z,3.327,1,12.9445,1,2.30252,1,33.5771,1
2021-05-01T19:54:18Z,3.317,1,12.8097,1,2.10124,1,33.5682,1
2021-05-01T19:58:18Z,3.373,1,12.9301,1,2.16244,1,33.568,1
2021-05-01T20:02:18Z,3.437,1,12.7729,1,1.92308,1,33.5698,1
2021-05-01T20:06:18Z,3.498,1,12.8238,1,1.92716,1,33.5695,1
2021-05-01T20:10:18Z,3.448,1,13.1165,1,1.80748,1,33.566,1
2021-05-01T20:14:18Z,3.361,1,12.9531,1,2.19236,1,33.5678,1
2021-05-01T20:18:18Z,3.241,1,12.8581,1,2.07268,1,33.5764,1
2021-05-01T20:22:18Z,3.448,1,12.842,1,1.77892,1,33.5709,1
2021-05-01T20:26:18Z,3.274,1,12.8043,1,1.63884,1,33.5698,1
2021-05-01T20:30:18Z,3.488,1,13.9516,1,1.79796,1,33.5584,1
2021-05-01T20:34:18Z,3.469,1,15.6741,1,2.12164,1,33.5615,1
2021-05-01T20:38:18Z,3.475,1,16.4434,1,2.16108,1,33.5597,1
2021-05-01T20:42:18Z,3.488,1,16.5028,1,2.0414,1,33.5659,1
2021-05-01T20:46:18Z,3.5,1,16.6985,1,1.84284,1,33.559,1
2021-05-01T20:50:18Z,3.461,1,16.8145,1,2.14476,1,33.5649,1
2021-05-01T20:54:18Z,3.365,1,17.4146,1,2.27532,1,33.5692,1
2021-05-01T20:58:18Z,3.496,1,17.4095,1,2.40724,1,33.5533,1
2021-05-01T21:02:18Z,3.52,1,17.381,1,2.18828,1,33.5533,1
2021-05-01T21:06:18Z,3.567,1,17.6818,1,2.09036,1,33.5534,1
2021-05-01T21:10:18Z,3.629,1,17.6929,1,2.12164,1,33.5507,1
2021-05-01T21:14:18Z,3.545,1,17.5685,1,2.26172,1,33.5516,1
2021-05-01T21:18:18Z,3.581,1,17.5023,1,2.16924,1,33.5551,1
2021-05-01T21:22:18Z,3.384,1,17.7295,1,2.25084,1,33.5524,1
2021-05-01T21:26:18Z,3.504,1,17.8238,1,2.03324,1,33.5485,1
2021-05-01T21:30:18Z,3.639,1,17.8416,1,2.26172,1,33.5523,1
2021-05-01T21:34:18Z,3.477,1,17.8795,1,2.3746,1,33.5499,1
2021-05-01T21:38:18Z,3.458,1,17.9531,1,2.5174,1,33.5501,1
2021-05-01T21:42:18Z,3.216,1,17.9568,1,2.6262,1,33.5512,1
2021-05-01T21:46:18Z,3.694,1,18.006,1,2.57316,1,33.551,1
